SURVEY_DATE,PRODUCT_ID,PRODUCT_NAME,,VAT,EXCISE,NET,CHANGE,PRICE
06-10-2008,8,Heavy fuel oil,,0,31.39,430.81,-10.84,462.2
13-10-2008,1,Euro-Super 95,,225.25,564,562.26,-52.32,1351.51
13-10-2008,2,Automotive gas oil,,216.29,423,658.47,-61.87,1297.76
13-10-2008,3,Heating gas oil,,211.86,403.21,656.09,-54.15,1271.16
13-10-2008,5,LPG,,114.24,125.27,445.95,-1.7,685.46
13-10-2008,6,Residual fuel oil,,77.15,166.84,604.7,-46.19,848.69
13-10-2008,8,Heavy fuel oil,,0,31.39,396.63,-34.18,428.02
20-10-2008,1,Euro-Super 95,,215.47,564,513.38,-58.66,1292.85
20-10-2008,2,Automotive gas oil,,208.78,423,620.9,-45.08,1252.68
20-10-2008,3,Heating gas oil,,201.9,403.21,606.3,-59.75,1211.41
20-10-2008,5,LPG,,114.24,125.27,445.95,0,685.46
20-10-2008,6,Residual fuel oil,,73.9,166.84,572.11,-35.84,812.85
20-10-2008,8,Heavy fuel oil,,0,31.39,346.36,-50.27,377.75
27-10-2008,1,Euro-Super 95,,211.09,564,491.44,-26.32,1266.53
27-10-2008,2,Automotive gas oil,,205.38,423,603.92,-20.38,1232.3
27-10-2008,3,Heating gas oil,,201.54,403.21,604.52,-2.14,1209.27
27-10-2008,5,LPG,,113.95,125.27,444.46,-1.78,683.68
27-10-2008,6,Residual fuel oil,,74.53,166.84,578.41,6.93,819.78
27-10-2008,8,Heavy fuel oil,,0,31.39,360.57,14.21,391.96
03-11-2008,1,Euro-Super 95,,209.28,564,482.41,-10.84,1255.69
03-11-2008,2,Automotive gas oil,,202.9,423,591.47,-14.93,1217.37
03-11-2008,3,Heating gas oil,,198.07,403.21,587.15,-20.84,1188.43
03-11-2008,5,LPG,,113.95,125.27,444.46,0,683.68
03-11-2008,6,Residual fuel oil,,72.54,166.84,558.51,-21.89,797.89
03-11-2008,8,Heavy fuel oil,,0,31.39,331.61,-28.96,363
10-11-2008,1,Euro-Super 95,,203.75,564,454.76,-33.18,1222.51
10-11-2008,2,Automotive gas oil,,201.65,423,585.27,-7.45,1209.92
10-11-2008,3,Heating gas oil,,197.12,403.21,582.42,-5.68,1182.75
10-11-2008,5,LPG,,113.38,125.27,441.63,-3.4,680.28
10-11-2008,6,Residual fuel oil,,71.64,166.84,549.61,-9.8,788.09
10-11-2008,8,Heavy fuel oil,,0,31.39,310.29,-21.32,341.68
17-11-2008,1,Euro-Super 95,,199.96,564,435.8,-22.75,1199.76
17-11-2008,2,Automotive gas oil,,198.78,423,570.89,-17.25,1192.67
17-11-2008,3,Heating gas oil,,192.21,403.21,557.83,-29.5,1153.25
17-11-2008,5,LPG,,109.65,125.27,423.01,-22.35,657.93
17-11-2008,6,Residual fuel oil,,69.69,166.84,530.09,-21.47,766.62
17-11-2008,8,Heavy fuel oil,,0,31.39,301.32,-8.97,332.71
24-11-2008,1,Euro-Super 95,,192.35,564,397.76,-45.65,1154.11
24-11-2008,2,Automotive gas oil,,191.44,423,534.19,-44.04,1148.63
24-11-2008,3,Heating gas oil,,187.15,403.21,532.54,-30.35,1122.9
24-11-2008,5,LPG,,108.91,125.27,419.26,-4.49,653.44
24-11-2008,6,Residual fuel oil,,68.67,166.84,519.83,-11.28,755.34
24-11-2008,8,Heavy fuel oil,,0,31.39,290.42,-10.9,321.81
01-12-2008,1,Euro-Super 95,,191.16,564,391.8,-7.15,1146.96
01-12-2008,2,Automotive gas oil,,190.31,423,528.54,-6.78,1141.85
01-12-2008,3,Heating gas oil,,186.29,403.21,528.24,-5.16,1117.74
01-12-2008,5,LPG,,106.76,125.27,408.51,-12.9,640.54
01-12-2008,6,Residual fuel oil,,68.8,166.84,521.17,1.47,756.81
01-12-2008,8,Heavy fuel oil,,0,31.39,285.88,-4.54,317.27
08-12-2008,1,Euro-Super 95,,187.97,564,375.84,-19.15,1127.81
08-12-2008,2,Automotive gas oil,,185.5,423,504.52,-28.83,1113.02
08-12-2008,3,Heating gas oil,,180.48,403.21,499.17,-34.88,1082.86
08-12-2008,5,LPG,,104.41,125.27,396.77,-14.09,626.45
08-12-2008,6,Residual fuel oil,,67.08,166.84,504.01,-18.88,737.93
08-12-2008,8,Heavy fuel oil,,0,31.39,270.39,-15.49,301.78
15-12-2008,1,Euro-Super 95,,185.76,564,364.83,-13.22,1114.59
15-12-2008,2,Automotive gas oil,,180.03,423,477.16,-32.83,1080.19
15-12-2008,3,Heating gas oil,,174.51,403.21,469.34,-35.8,1047.06
15-12-2008,5,LPG,,102.78,125.27,388.62,-9.78,616.67
15-12-2008,6,Residual fuel oil,,66.13,166.84,494.49,-10.47,727.46
15-12-2008,8,Heavy fuel oil,,0,31.39,252.28,-18.11,283.67
22-12-2008,1,Euro-Super 95,,183.7,564,354.48,-12.41,1102.18
22-12-2008,2,Automotive gas oil,,175.57,423,454.88,-26.74,1053.45
22-12-2008,3,Heating gas oil,,170.62,403.21,449.88,-23.35,1023.71
22-12-2008,5,LPG,,101.42,125.27,381.83,-8.15,608.52
22-12-2008,6,Residual fuel oil,,64.51,166.84,478.3,-17.81,709.65
22-12-2008,8,Heavy fuel oil,,0,31.39,236.7,-15.58,268.09
05-01-2009,1,Euro-Super 95,,180.44,564,338.2,-19.54,1082.64
05-01-2009,2,Automotive gas oil,,170.41,423,429.08,-30.96,1022.49
05-01-2009,3,Heating gas oil,,167.71,403.21,435.33,-17.46,1006.25
05-01-2009,5,LPG,,101.22,125.27,380.82,-1.21,607.31
05-01-2009,6,Residual fuel oil,,63.8,166.84,471.12,-7.89,701.76
05-01-2009,8,Heavy fuel oil,,0,31.39,220.62,-16.08,252.01
12-01-2009,1,Euro-Super 95,,185.48,564,363.39,30.23,1112.87
12-01-2009,2,Automotive gas oil,,175.36,423,453.82,29.69,1052.18
12-01-2009,3,Heating gas oil,,171.93,403.21,456.42,25.31,1031.56
12-01-2009,5,LPG,,100.98,125.27,379.65,-1.41,605.9
12-01-2009,6,Residual fuel oil,,65.31,166.84,486.29,16.68,718.44
12-01-2009,8,Heavy fuel oil,,0,31.39,251.41,30.79,282.8
19-01-2009,1,Euro-Super 95,,188.73,564,379.68,19.54,1132.41
19-01-2009,2,Automotive gas oil,,178.35,423,468.76,17.93,1070.11
19-01-2009,3,Heating gas oil,,172.16,403.21,457.6,1.41,1032.97
19-01-2009,5,LPG,,98.56,125.27,367.54,-14.53,591.37
19-01-2009,6,Residual fuel oil,,65.02,166.84,483.32,-3.26,715.18
19-01-2009,8,Heavy fuel oil,,0,31.39,239.4,-12.01,270.79
26-01-2009,1,Euro-Super 95,,189.4,564,383.03,4.02,1136.43
26-01-2009,2,Automotive gas oil,,176.83,423,461.17,-9.11,1061
26-01-2009,3,Heating gas oil,,169.91,403.21,446.33,-13.52,1019.45
26-01-2009,5,LPG,,97.47,125.27,362.06,-6.57,584.8
26-01-2009,6,Residual fuel oil,,64.45,166.84,477.68,-6.21,708.97
26-01-2009,8,Heavy fuel oil,,0,31.39,249.08,9.68,280.47
02-02-2009,1,Euro-Super 95,,190.7,564,389.48,7.75,1144.18
02-02-2009,2,Automotive gas oil,,177.1,423,462.49,1.59,1062.59
02-02-2009,3,Heating gas oil,,171.01,403.21,451.86,6.63,1026.08
02-02-2009,5,LPG,,97.35,125.27,361.48,-0.7,584.1
02-02-2009,6,Residual fuel oil,,65.01,166.84,483.28,6.16,715.13
02-02-2009,8,Heavy fuel oil,,0,31.39,248.57,-0.51,279.96
09-02-2009,1,Euro-Super 95,,190.34,564,387.73,-2.11,1142.07
09-02-2009,2,Automotive gas oil,,177.66,423,465.27,3.34,1065.93
09-02-2009,3,Heating gas oil,,169.67,403.21,445.13,-8.07,1018.01
09-02-2009,5,LPG,,98.46,125.27,367.03,6.66,590.76
09-02-2009,6,Residual fuel oil,,64.98,166.84,482.97,-0.34,714.79
09-02-2009,8,Heavy fuel oil,,0,31.39,248.7,0.13,280.09
16-02-2009,1,Euro-Super 95,,189.11,564,381.55,-7.41,1134.66
16-02-2009,2,Automotive gas oil,,176.86,423,461.31,-4.76,1061.17
16-02-2009,3,Heating gas oil,,168.6,403.21,439.79,-6.41,1011.6
16-02-2009,5,LPG,,98.46,125.27,367.03,0,590.76
16-02-2009,6,Residual fuel oil,,64.94,166.84,482.59,-0.42,714.37
16-02-2009,8,Heavy fuel oil,,0,31.39,258.95,10.25,290.34
23-02-2009,1,Euro-Super 95,,190.55,564,388.74,8.63,1143.29
23-02-2009,2,Automotive gas oil,,172.21,423,438.03,-27.93,1033.24
23-02-2009,3,Heating gas oil,,165.18,403.21,422.71,-20.5,991.1
23-02-2009,5,LPG,,98.46,125.27,367.03,0,590.76
23-02-2009,6,Residual fuel oil,,67.09,166.84,504.05,23.61,737.98
23-02-2009,8,Heavy fuel oil,,0,31.39,254.21,-4.74,285.6
02-03-2009,1,Euro-Super 95,,192.71,564,399.52,12.94,1156.23
02-03-2009,2,Automotive gas oil,,170.14,423,427.72,-12.38,1020.86
02-03-2009,3,Heating gas oil,,165.61,403.21,424.87,2.59,993.69
02-03-2009,5,LPG,,98.46,125.27,367.03,0,590.76
02-03-2009,6,Residual fuel oil,,67.62,166.84,509.4,5.88,743.86
02-03-2009,8,Heavy fuel oil,,0,31.39,259.28,5.07,290.67
09-03-2009,1,Euro-Super 95,,193.45,564,403.23,4.45,1160.68
09-03-2009,2,Automotive gas oil,,169.69,423,425.45,-2.72,1018.14
09-03-2009,3,Heating gas oil,,163.3,403.21,413.3,-13.88,979.81
09-03-2009,5,LPG,,98.46,125.27,367.03,0,590.76
09-03-2009,6,Residual fuel oil,,61.56,166.84,448.76,-66.7,677.16
09-03-2009,8,Heavy fuel oil,,0,31.39,249.41,-9.87,280.8
16-03-2009,1,Euro-Super 95,,194.17,564,406.83,4.32,1165
16-03-2009,2,Automotive gas oil,,169.8,423,426.03,0.69,1018.83
16-03-2009,3,Heating gas oil,,161.97,403.21,406.66,-7.97,971.84
16-03-2009,5,LPG,,96.25,125.27,355.97,-13.27,577.49
16-03-2009,6,Residual fuel oil,,61.64,166.84,449.57,0.89,678.05
16-03-2009,8,Heavy fuel oil,,0,31.39,257.63,8.22,289.02
23-03-2009,1,Euro-Super 95,,194.08,564,406.4,-0.52,1164.48
23-03-2009,2,Automotive gas oil,,171.08,423,432.42,7.67,1026.5
23-03-2009,3,Heating gas oil,,164.72,403.21,420.38,16.47,988.31
23-03-2009,5,LPG,,94.29,125.27,346.21,-11.72,565.77
23-03-2009,6,Residual fuel oil,,64.58,166.84,478.95,32.32,710.37
23-03-2009,8,Heavy fuel oil,,0,31.39,250.62,-7.01,282.01
30-03-2009,1,Euro-Super 95,,197.74,564,424.68,21.94,1186.42
30-03-2009,2,Automotive gas oil,,173.59,423,444.94,15.03,1041.53
30-03-2009,3,Heating gas oil,,168.98,403.21,441.66,25.54,1013.85
30-03-2009,5,LPG,,93.12,125.27,340.3,-7.08,558.69
30-03-2009,6,Residual fuel oil,,69.61,166.84,529.22,55.3,765.67
30-03-2009,8,Heavy fuel oil,,0,31.39,261.28,10.66,292.67
06-04-2009,1,Euro-Super 95,,195.98,564,415.89,-10.55,1175.87
06-04-2009,2,Automotive gas oil,,172.05,423,437.25,-9.23,1032.3
06-04-2009,3,Heating gas oil,,168.5,403.21,439.31,-2.83,1011.02
06-04-2009,5,LPG,,92.92,125.27,339.35,-1.15,557.54
06-04-2009,6,Residual fuel oil,,65.97,166.84,492.85,-40.01,725.66
06-04-2009,8,Heavy fuel oil,,0,31.39,260.22,-1.06,291.61
20-04-2009,1,Euro-Super 95,,199.38,564,432.93,20.44,1196.31
20-04-2009,2,Automotive gas oil,,175.3,423,453.52,19.52,1051.82
20-04-2009,3,Heating gas oil,,169.23,403.21,442.92,4.34,1015.36
20-04-2009,5,LPG,,91.1,125.27,330.25,-10.92,546.62
20-04-2009,6,Residual fuel oil,,66.42,166.84,497.39,4.99,730.65
20-04-2009,8,Heavy fuel oil,,0,31.39,274.11,13.89,305.5
27-04-2009,1,Euro-Super 95,,199.6,564,433.98,1.27,1197.58
27-04-2009,2,Automotive gas oil,,175.86,423,456.33,3.37,1055.19
27-04-2009,3,Heating gas oil,,166.68,403.21,430.2,-15.27,1000.09
27-04-2009,5,LPG,,90.84,125.27,328.92,-1.59,545.03
27-04-2009,6,Residual fuel oil,,65.86,166.84,491.79,-6.16,724.49
27-04-2009,8,Heavy fuel oil,,0,31.39,271.56,-2.55,302.95
04-05-2009,1,Euro-Super 95,,197.22,564,422.1,-14.26,1183.32
04-05-2009,2,Automotive gas oil,,175.31,423,453.55,-3.33,1051.86
04-05-2009,3,Heating gas oil,,166.24,403.21,428,-2.64,997.45
04-05-2009,5,LPG,,90.84,125.27,328.92,0,545.03
04-05-2009,6,Residual fuel oil,,65.73,166.84,490.46,-1.46,723.03
04-05-2009,8,Heavy fuel oil,,0,31.39,267.87,-3.69,299.26
11-05-2009,1,Euro-Super 95,,204.9,564,460.48,46.06,1229.38
11-05-2009,2,Automotive gas oil,,178.51,423,469.58,19.23,1071.09
11-05-2009,3,Heating gas oil,,168.39,403.21,438.74,12.89,1010.34
11-05-2009,5,LPG,,89.59,125.27,322.67,-7.5,537.53
11-05-2009,6,Residual fuel oil,,67.68,166.84,509.91,21.4,744.43
11-05-2009,8,Heavy fuel oil,,0,31.39,294.29,26.42,325.68
18-05-2009,1,Euro-Super 95,,205.67,564,464.37,4.66,1234.04
18-05-2009,2,Automotive gas oil,,177.68,423,465.41,-5,1066.09
18-05-2009,3,Heating gas oil,,168.25,403.21,438.07,-0.81,1009.53
18-05-2009,5,LPG,,89.06,125.27,320.04,-3.16,534.37
18-05-2009,6,Residual fuel oil,,64.57,166.84,478.86,-34.16,710.27
18-05-2009,8,Heavy fuel oil,,0,31.39,301.11,6.82,332.5
25-05-2009,1,Euro-Super 95,,210.51,564,488.55,29.02,1263.06
25-05-2009,2,Automotive gas oil,,176.67,423,460.36,-6.06,1060.03
25-05-2009,3,Heating gas oil,,167.23,403.21,432.96,-6.13,1003.4
25-05-2009,5,LPG,,89.21,125.27,320.76,0.87,535.24
25-05-2009,6,Residual fuel oil,,64.78,166.84,480.91,2.26,712.53
25-05-2009,8,Heavy fuel oil,,0,31.39,301.22,0.11,332.61
01-06-2009,1,Euro-Super 95,,212.63,564,499.18,12.75,1275.81
01-06-2009,2,Automotive gas oil,,177.45,423,464.25,4.67,1064.7
01-06-2009,3,Heating gas oil,,168.35,403.21,438.55,6.71,1010.11
01-06-2009,5,LPG,,89.88,125.27,324.12,4.03,539.27
01-06-2009,6,Residual fuel oil,,67.52,166.84,508.33,30.16,742.69
01-06-2009,8,Heavy fuel oil,,0,31.39,302.69,1.47,334.08
08-06-2009,1,Euro-Super 95,,213.89,564,505.48,7.56,1283.37
08-06-2009,2,Automotive gas oil,,181.69,423,485.44,25.43,1090.13
08-06-2009,3,Heating gas oil,,173.59,403.21,464.73,31.42,1041.53
08-06-2009,5,LPG,,91.41,125.27,331.76,9.17,548.44
08-06-2009,6,Residual fuel oil,,68.67,166.84,519.91,12.73,755.42
08-06-2009,8,Heavy fuel oil,,0,31.39,327.72,25.03,359.11
15-06-2009,1,Euro-Super 95,,217.51,564,523.56,21.7,1305.07
15-06-2009,2,Automotive gas oil,,184.92,423,501.63,19.42,1109.55
15-06-2009,3,Heating gas oil,,176.57,403.21,479.66,17.91,1059.44
15-06-2009,5,LPG,,91.98,125.27,334.63,3.44,551.88
15-06-2009,6,Residual fuel oil,,69.4,166.84,527.11,7.93,763.35
15-06-2009,8,Heavy fuel oil,,0,31.39,336.16,8.44,367.55
22-06-2009,1,Euro-Super 95,,219.34,564,532.72,10.99,1316.06
22-06-2009,2,Automotive gas oil,,186.35,423,508.74,8.54,1118.09
22-06-2009,3,Heating gas oil,,179.54,403.21,494.48,17.79,1077.23
22-06-2009,5,LPG,,92.05,125.27,335,0.44,552.32
22-06-2009,6,Residual fuel oil,,70.48,166.84,537.99,11.96,775.31
22-06-2009,8,Heavy fuel oil,,0,31.39,336.61,0.45,368
29-06-2009,1,Euro-Super 95,,215.24,564,512.22,-24.6,1291.46
29-06-2009,2,Automotive gas oil,,183.6,423,495.02,-16.47,1101.62
29-06-2009,3,Heating gas oil,,177.03,403.21,481.97,-15.02,1062.21
29-06-2009,5,LPG,,92.15,125.27,335.48,0.58,552.9
29-06-2009,6,Residual fuel oil,,69.85,166.84,531.65,-6.97,768.34
29-06-2009,8,Heavy fuel oil,,0,31.39,318.41,-18.2,349.8
06-07-2009,1,Euro-Super 95,,213.24,564,502.19,-12.03,1279.43
06-07-2009,2,Automotive gas oil,,182.69,423,490.48,-5.45,1096.17
06-07-2009,3,Heating gas oil,,174.95,403.21,471.51,-12.54,1049.67
06-07-2009,5,LPG,,90.39,125.27,326.69,-10.55,542.35
06-07-2009,6,Residual fuel oil,,69.4,166.84,527.2,-4.9,763.44
06-07-2009,8,Heavy fuel oil,,0,31.39,327.3,8.89,358.69
13-07-2009,1,Euro-Super 95,,209.92,564,485.61,-19.9,1259.53
13-07-2009,2,Automotive gas oil,,179.11,423,472.55,-21.51,1074.66
13-07-2009,3,Heating gas oil,,171.15,403.21,452.53,-22.78,1026.89
13-07-2009,5,LPG,,90.78,125.27,328.63,2.33,544.68
13-07-2009,6,Residual fuel oil,,68.18,166.84,515,-13.42,750.02
13-07-2009,8,Heavy fuel oil,,0,31.39,314.11,-13.19,345.5
20-07-2009,1,Euro-Super 95,,208.55,564,478.74,-8.24,1251.29
20-07-2009,2,Automotive gas oil,,177.49,423,464.43,-9.74,1064.92
20-07-2009,3,Heating gas oil,,172.38,403.21,458.68,7.38,1034.27
20-07-2009,5,LPG,,90.9,125.27,329.22,0.71,545.39
20-07-2009,6,Residual fuel oil,,69.1,166.84,524.15,10.07,760.09
20-07-2009,8,Heavy fuel oil,,0,31.39,331.44,17.33,362.83
27-07-2009,1,Euro-Super 95,,213.23,564,502.17,28.11,1279.4
27-07-2009,2,Automotive gas oil,,183.79,423,495.98,37.85,1102.77
27-07-2009,3,Heating gas oil,,175.81,403.21,475.84,20.59,1054.86
27-07-2009,5,LPG,,91.02,125.27,329.86,0.76,546.15
27-07-2009,6,Residual fuel oil,,70.24,166.84,535.61,12.6,772.69
27-07-2009,8,Heavy fuel oil,,0,31.39,341.31,9.87,372.7
03-08-2009,1,Euro-Super 95,,213.34,564,502.69,0.63,1280.03
03-08-2009,2,Automotive gas oil,,184,423,497,1.23,1104
03-08-2009,3,Heating gas oil,,177.4,403.21,483.8,9.55,1064.41
03-08-2009,5,LPG,,91.02,125.27,329.86,0,546.15
03-08-2009,6,Residual fuel oil,,70.66,166.84,539.81,4.62,777.31
03-08-2009,8,Heavy fuel oil,,0,31.39,339.31,-2,370.7
10-08-2009,1,Euro-Super 95,,217.91,564,525.53,27.41,1307.44
10-08-2009,2,Automotive gas oil,,187.87,423,516.36,23.23,1127.23
10-08-2009,3,Heating gas oil,,179.37,403.21,493.65,11.82,1076.23
10-08-2009,5,LPG,,91.26,125.27,331.03,1.41,547.56
10-08-2009,6,Residual fuel oil,,71.51,166.84,548.23,9.27,786.58
10-08-2009,8,Heavy fuel oil,,0,31.39,347.86,8.55,379.25
17-08-2009,1,Euro-Super 95,,217.32,564,522.58,-3.54,1303.9
17-08-2009,2,Automotive gas oil,,187.27,423,513.36,-3.6,1123.63
17-08-2009,3,Heating gas oil,,178.93,403.21,491.42,-2.67,1073.56
17-08-2009,5,LPG,,91.19,125.27,330.68,-0.42,547.14
17-08-2009,6,Residual fuel oil,,71.27,166.84,545.84,-2.63,783.95
17-08-2009,8,Heavy fuel oil,,0,31.39,354.88,7.02,386.27
24-08-2009,1,Euro-Super 95,,216.05,564,516.23,-7.62,1296.28
24-08-2009,2,Automotive gas oil,,186.49,423,509.43,-4.71,1118.92
24-08-2009,3,Heating gas oil,,179.1,403.21,492.29,1.04,1074.6
24-08-2009,5,LPG,,90.96,125.27,329.5,-1.41,545.73
24-08-2009,6,Residual fuel oil,,71.94,166.84,552.57,7.4,791.35
24-08-2009,8,Heavy fuel oil,,0,31.39,360.47,5.59,391.86
31-08-2009,1,Euro-Super 95,,215.34,564,512.73,-4.21,1292.07
31-08-2009,2,Automotive gas oil,,186.14,423,507.71,-2.07,1116.85
31-08-2009,3,Heating gas oil,,178.05,403.21,487.06,-6.28,1068.32
31-08-2009,5,LPG,,90.96,125.27,329.5,0,545.73
31-08-2009,6,Residual fuel oil,,71.17,166.84,544.88,-8.46,782.89
31-08-2009,8,Heavy fuel oil,,0,31.39,361.71,1.24,393.1
07-09-2009,1,Euro-Super 95,,212.01,564,496.04,-20.02,1272.05
07-09-2009,2,Automotive gas oil,,182.47,423,489.38,-22,1094.85
07-09-2009,3,Heating gas oil,,174.88,403.21,471.16,-19.07,1049.25
07-09-2009,5,LPG,,90.96,125.27,329.5,0,545.73
07-09-2009,6,Residual fuel oil,,70.28,166.84,535.98,-9.79,773.1
07-09-2009,8,Heavy fuel oil,,0,31.39,342.98,-18.73,374.37
14-09-2009,1,Euro-Super 95,,211.67,564,494.37,-2.01,1270.04
14-09-2009,2,Automotive gas oil,,182.16,423,487.83,-1.86,1092.99
14-09-2009,3,Heating gas oil,,174.96,403.21,471.59,0.51,1049.76
14-09-2009,5,LPG,,90.96,125.27,329.5,0,545.73
14-09-2009,6,Residual fuel oil,,70.12,166.84,534.38,-1.76,771.34
14-09-2009,8,Heavy fuel oil,,0,31.39,340.49,-2.49,371.88
21-09-2009,1,Euro-Super 95,,211.2,564,491.99,-2.85,1267.19
21-09-2009,2,Automotive gas oil,,181.9,423,486.5,-1.59,1091.4
21-09-2009,3,Heating gas oil,,175.19,403.21,472.76,1.4,1051.16
21-09-2009,5,LPG,,90.85,125.27,328.99,-0.62,545.11
21-09-2009,6,Residual fuel oil,,70.66,166.84,539.74,5.9,777.24
21-09-2009,8,Heavy fuel oil,,0,31.39,346.37,5.88,377.76
28-09-2009,1,Euro-Super 95,,206.83,564,470.17,-26.19,1241
28-09-2009,2,Automotive gas oil,,179.28,423,473.4,-15.72,1075.68
28-09-2009,3,Heating gas oil,,172.76,403.21,460.57,-14.62,1036.54
28-09-2009,5,LPG,,90.85,125.27,328.99,0,545.11
28-09-2009,6,Residual fuel oil,,69.05,166.84,523.68,-17.67,759.57
28-09-2009,8,Heavy fuel oil,,0,31.39,331.57,-14.8,362.96
05-10-2009,1,Euro-Super 95,,206.06,564,466.33,-4.61,1236.39
05-10-2009,2,Automotive gas oil,,179.86,423,476.3,3.48,1079.16
05-10-2009,3,Heating gas oil,,173,403.21,461.76,1.43,1037.97
05-10-2009,5,LPG,,90.85,125.27,328.98,-0.01,545.1
05-10-2009,6,Residual fuel oil,,69,166.84,523.13,-0.6,758.97
05-10-2009,8,Heavy fuel oil,,0,31.39,338.31,6.74,369.7
12-10-2009,1,Euro-Super 95,,208.53,564,478.65,14.79,1251.18
12-10-2009,2,Automotive gas oil,,181.09,423,482.46,7.39,1086.55
12-10-2009,3,Heating gas oil,,174.01,403.21,466.86,6.11,1044.08
12-10-2009,5,LPG,,90.85,125.27,328.99,0.01,545.11
12-10-2009,6,Residual fuel oil,,69.88,166.84,531.91,9.66,768.63
12-10-2009,8,Heavy fuel oil,,0,31.39,337.23,-1.08,368.62
19-10-2009,1,Euro-Super 95,,210.74,564,489.72,13.28,1264.46
19-10-2009,2,Automotive gas oil,,184.42,423,499.07,19.94,1106.49
19-10-2009,3,Heating gas oil,,178.42,403.21,488.9,26.45,1070.53
19-10-2009,5,LPG,,90.85,125.27,328.99,0,545.11
19-10-2009,6,Residual fuel oil,,70.76,166.84,540.71,9.68,778.31
19-10-2009,8,Heavy fuel oil,,0,31.39,344.02,6.79,375.41
26-10-2009,1,Euro-Super 95,,214.42,564,508.12,22.08,1286.54
26-10-2009,2,Automotive gas oil,,187.76,423,515.81,20.08,1126.57
26-10-2009,3,Heating gas oil,,181.44,403.21,504,18.12,1088.65
26-10-2009,5,LPG,,90.85,125.27,328.99,0,545.11
26-10-2009,6,Residual fuel oil,,72.31,166.84,556.22,17.06,795.37
26-10-2009,8,Heavy fuel oil,,0,31.39,366.02,22,397.41
02-11-2009,1,Euro-Super 95,,215.81,564,515.07,8.34,1294.88
02-11-2009,2,Automotive gas oil,,189.1,423,522.47,8,1134.57
02-11-2009,3,Heating gas oil,,183.11,403.21,512.34,10.01,1098.66
02-11-2009,5,LPG,,90.61,125.27,327.79,-1.44,543.67
02-11-2009,6,Residual fuel oil,,72.54,166.84,558.61,2.62,797.99
02-11-2009,8,Heavy fuel oil,,0,31.39,375.11,9.09,406.5
09-11-2009,1,Euro-Super 95,,215.51,564,513.57,-1.8,1293.08
09-11-2009,2,Automotive gas oil,,188.24,423,518.22,-5.11,1129.46
09-11-2009,3,Heating gas oil,,182.28,403.21,508.21,-4.96,1093.7
09-11-2009,5,LPG,,94.62,125.27,347.81,24.03,567.7
09-11-2009,6,Residual fuel oil,,72.6,166.84,559.12,0.57,798.56
09-11-2009,8,Heavy fuel oil,,0,31.39,368.72,-6.39,400.11
16-11-2009,1,Euro-Super 95,,213.77,564,504.84,-10.47,1282.61
16-11-2009,2,Automotive gas oil,,186.1,423,507.53,-12.83,1116.63
16-11-2009,3,Heating gas oil,,180.49,403.21,499.27,-10.73,1082.97
16-11-2009,5,LPG,,97.01,125.27,359.8,14.38,582.08
16-11-2009,6,Residual fuel oil,,71.97,166.84,552.85,-6.9,791.66
16-11-2009,8,Heavy fuel oil,,0,31.39,366.28,-2.44,397.67
23-11-2009,1,Euro-Super 95,,214.79,564,509.98,6.16,1288.77
23-11-2009,2,Automotive gas oil,,187.44,423,514.19,8,1124.63
23-11-2009,3,Heating gas oil,,180.63,403.21,499.93,0.8,1083.77
23-11-2009,5,LPG,,97.97,125.27,364.56,5.72,587.8
23-11-2009,6,Residual fuel oil,,72.39,166.84,557.08,4.65,796.31
23-11-2009,8,Heavy fuel oil,,0,31.39,368.69,2.41,400.08
30-11-2009,1,Euro-Super 95,,213.55,564,503.74,-7.48,1281.29
30-11-2009,2,Automotive gas oil,,186.25,423,508.25,-7.13,1117.5
30-11-2009,3,Heating gas oil,,179.68,403.21,495.22,-5.66,1078.11
30-11-2009,5,LPG,,98.83,125.27,368.88,5.18,592.98
30-11-2009,6,Residual fuel oil,,71.93,166.84,552.45,-5.09,791.22
30-11-2009,8,Heavy fuel oil,,0,31.39,364.26,-4.43,395.65
07-12-2009,1,Euro-Super 95,,213.51,564,503.56,-0.22,1281.07
07-12-2009,2,Automotive gas oil,,186.34,423,508.72,0.56,1118.06
07-12-2009,3,Heating gas oil,,179.88,403.21,496.18,1.16,1079.27
07-12-2009,5,LPG,,98.94,125.27,369.41,0.64,593.62
07-12-2009,6,Residual fuel oil,,72.07,166.84,553.87,1.56,792.78
07-12-2009,8,Heavy fuel oil,,0,31.39,363.8,-0.46,395.19
14-12-2009,1,Euro-Super 95,,211.72,564,494.59,-10.76,1270.31
14-12-2009,2,Automotive gas oil,,184.81,423,501.07,-9.18,1108.88
14-12-2009,3,Heating gas oil,,178.85,403.21,491.02,-6.19,1073.08
14-12-2009,5,LPG,,99.35,125.27,371.46,2.46,596.08
14-12-2009,6,Residual fuel oil,,71.05,166.84,543.61,-11.28,781.5
14-12-2009,8,Heavy fuel oil,,0,31.39,355.58,-8.22,386.97
21-12-2009,1,Euro-Super 95,,210.66,564,489.32,-6.33,1263.98
21-12-2009,2,Automotive gas oil,,185.56,423,504.78,4.46,1113.34
21-12-2009,3,Heating gas oil,,181.37,403.21,503.63,15.13,1088.21
21-12-2009,5,LPG,,100.62,125.27,377.86,7.67,603.75
21-12-2009,6,Residual fuel oil,,72.1,166.84,554.19,11.63,793.13
